year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,total_points,total_rebounds,total_assists,total_blocks,total_steals,total_turnovers,FG%,FT%,award,Avg_Points_Per_Game,Avg_Rebounds_Per_Game,Avg_Assists_Per_Game,Avg_Blocks_Per_Game,Avg_Steals_Per_Game,Avg_Turnovers_Per_Game,Usability,POSITION_METRIC,playoff,playerID,tmID,pos
1,0,32,32,1087,540,68,177,245,48,47,25,84,88,407,191,123,103,132,55,0,616,293,58,30,52,94,0.4605543710021322,0.851063829787234,1,19.25,9.15625,1.8125,0.9375,1.625,2.9375,0.84921875,0.660021551724138,1,thompti01w,HOU,F
2,0,30,30,1102,579,84,149,233,58,29,22,87,74,528,199,163,137,150,44,0,608,245,65,22,30,97,0.38321167883211676,0.8392857142857143,0,20.266666666666666,8.166666666666666,2.1666666666666665,0.7333333333333333,1.0,3.2333333333333334,0.9183333333333333,0.6695402298850575,1,thompti01w,HOU,F
3,0,29,29,1052,485,67,150,217,62,25,20,92,76,408,176,113,93,108,40,0,528,241,66,23,31,94,0.4247787610619469,0.8130081300813008,0,18.20689655172414,8.310344827586206,2.2758620689655173,0.7931034482758621,1.0689655172413792,3.2413793103448274,0.906896551724138,0.6450653983353151,1,thompti01w,HOU,F
4,0,28,28,974,472,39,126,165,47,18,23,69,65,426,176,104,81,114,39,0,517,179,52,29,20,75,0.4110169491525424,0.7837837837837838,0,18.464285714285715,6.392857142857143,1.8571428571428572,1.0357142857142858,0.7142857142857143,2.6785714285714284,0.8696428571428572,0.5080049261083744,1,thompti01w,HOU,F
5,0,26,26,943,520,44,113,157,48,22,23,70,68,448,180,147,116,108,44,0,520,157,48,23,22,70,0.4017857142857143,0.7891156462585034,0,20.0,6.038461538461538,1.8461538461538463,0.8846153846153846,0.8461538461538461,2.6923076923076925,0.9067307692307692,0.5205570291777188,0,thompti01w,HOU,F
6,0,15,15,439,152,17,40,57,22,12,4,32,32,150,62,21,16,40,12,0,221,85,28,10,14,41,0.43478260869565216,0.7428571428571429,0,14.733333333333333,5.666666666666667,1.8666666666666667,0.6666666666666666,0.9333333333333333,2.7333333333333334,0.7316666666666667,0.3275862068965517,1,thompti01w,HOU,F
7,0,21,21,696,392,31,87,118,47,20,13,52,53,304,139,92,74,96,40,0,419,123,50,14,22,57,0.4523076923076923,0.8217821782178217,1,19.952380952380953,5.857142857142857,2.380952380952381,0.6666666666666666,1.0476190476190477,2.7142857142857144,0.8285714285714286,0.48440065681444994,1,thompti01w,HOU,F
8,0,34,34,1234,639,65,164,229,94,29,23,112,62,495,208,205,171,130,52,0,639,229,94,23,29,112,0.4202020202020202,0.8341463414634146,0,18.794117647058822,6.735294117647059,2.764705882352941,0.6764705882352942,0.8529411764705882,3.2941176470588234,0.9073529411764706,0.5806288032454362,0,thompti01w,HOU,F
9,0,30,29,1074,542,48,160,208,64,33,20,112,74,456,188,128,110,139,56,0,542,208,64,20,33,112,0.41228070175438597,0.859375,0,18.066666666666666,6.933333333333334,2.1333333333333333,0.6666666666666666,1.1,3.7333333333333334,0.895,0.5977011494252874,0,thompti01w,HOU,F
10,0,34,34,1182,441,46,153,199,78,26,24,94,71,395,152,98,85,141,52,0,532,241,95,28,31,109,0.3837953091684435,0.8852459016393442,0,15.647058823529411,7.088235294117647,2.7941176470588234,0.8235294117647058,0.9117647058823529,3.2058823529411766,0.8691176470588236,0.5045638945233266,1,thompti01w,LAS,F
7,0,22,0,141,16,4,14,18,19,4,2,14,11,27,5,8,5,8,1,0,16,18,19,2,4,14,0.18518518518518517,0.625,0,0.7272727272727273,0.8181818181818182,0.8636363636363636,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.16022727272727272,0.24675324675324678,0,thorbsh01w,MIN,G
8,0,2,0,8,2,0,1,1,0,0,0,2,0,2,1,0,0,0,0,0,2,1,0,0,0,2,0.5,0.0,0,1.0,0.5,0.0,0.0,0.0,1.0,0.1,0.0,1,thorbsh01w,SEA,G
4,0,23,0,181,44,3,8,11,16,4,1,13,8,42,13,10,10,33,8,0,44,11,16,1,4,13,0.30952380952380953,1.0,0,1.9130434782608696,0.4782608695652174,0.6956521739130435,0.043478260869565216,0.17391304347826086,0.5652173913043478,0.1967391304347826,0.2237762237762238,0,thorner01w,NYL,G
5,0,17,1,156,34,0,8,8,8,4,1,9,5,45,12,2,1,31,9,0,37,8,8,1,4,9,0.2826086956521739,0.5,0,2.176470588235294,0.47058823529411764,0.47058823529411764,0.058823529411764705,0.23529411764705882,0.5294117647058824,0.22941176470588234,0.1616161616161616,1,thorner01w,NYL,G
6,0,21,0,203,56,4,10,14,13,4,0,7,12,54,21,4,4,29,10,0,58,14,13,0,4,7,0.39285714285714285,1.0,0,2.761904761904762,0.6666666666666666,0.6190476190476191,0.0,0.19047619047619047,0.3333333333333333,0.24166666666666667,0.33766233766233766,1,thorner01w,NYL,G
7,0,27,1,378,166,9,29,38,33,6,1,21,22,132,55,31,28,65,28,0,166,38,33,1,6,21,0.4166666666666667,0.9032258064516129,0,6.148148148148148,1.4074074074074074,1.2222222222222223,0.037037037037037035,0.2222222222222222,0.7777777777777778,0.35,0.2857142857142857,0,thorner01w,NYL,G
8,0,29,29,883,281,17,70,87,73,25,1,48,40,245,104,34,25,123,48,0,294,96,79,1,27,51,0.42578125,0.7352941176470589,0,10.137931034482758,3.310344827586207,2.7241379310344827,0.034482758620689655,0.9310344827586207,1.7586206896551724,0.7612068965517241,0.2765151515151515,1,thorner01w,NYL,G
9,0,32,5,380,101,2,18,20,36,7,2,20,22,106,36,11,10,71,19,0,125,22,42,2,8,25,0.3644067796610169,0.8888888888888888,0,3.90625,0.6875,1.3125,0.0625,0.25,0.78125,0.296875,0.32727272727272727,1,thorner01w,NYL,G
10,0,34,0,577,211,13,40,53,53,20,0,31,32,170,72,33,30,92,37,0,211,53,53,0,20,31,0.4235294117647059,0.9090909090909091,0,6.205882352941177,1.5588235294117647,1.5588235294117647,0.0,0.5882352941176471,0.9117647058823529,0.42426470588235293,0.31085043988269795,0,thorner01w,CHI,G
1,0,20,7,377,155,10,22,32,18,13,3,30,36,157,60,35,23,37,12,1,155,32,18,3,13,30,0.3821656050955414,0.6571428571428571,0,7.75,1.6,0.9,0.15,0.65,1.5,0.47125,0.10909090909090909,0,threaro01w,SEA,G
5,0,31,1,287,83,13,26,39,13,9,8,23,23,74,35,12,7,18,6,0,85,40,14,8,9,24,0.48,0.5833333333333334,0,2.7419354838709675,1.2903225806451613,0.45161290322580644,0.25806451612903225,0.2903225806451613,0.7741935483870968,0.2314516129032258,0.5903271692745377,1,tilliic01w,DET,F-C
7,0,25,0,256,86,21,34,55,11,10,4,22,46,89,32,22,16,29,6,2,86,55,11,4,10,22,0.3595505617977528,0.7272727272727273,0,3.44,2.2,0.44,0.16,0.4,0.88,0.256,0.5085748078060319,0,tilliic01w,NYL,F-C
8,2,8,1,26,4,2,5,7,1,0,0,7,3,6,2,0,0,2,0,0,4,7,1,0,0,7,0.3333333333333333,0.0,0,0.5,0.875,0.125,0.0,0.0,0.875,0.08125,0.3508771929824561,1,tilliic01w,DET,F-C
8,1,3,0,8,0,0,1,1,0,0,0,4,3,2,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0,0.0,0.3333333333333333,0.0,0.0,0.0,1.3333333333333333,0.06666666666666667,0.0,0,tilliic01w,LAS,F-C
1,0,8,8,176,30,2,14,16,18,15,2,18,22,30,11,4,4,17,4,0,30,16,18,2,15,18,0.36666666666666664,1.0,0,3.75,2.0,2.25,0.25,1.875,2.25,0.55,0.18181818181818182,1,timmsmi01w,PHO,G
2,0,21,18,408,98,11,34,45,87,21,2,42,42,110,38,10,8,46,14,0,98,45,87,2,21,42,0.34545454545454546,0.8,0,4.666666666666667,2.142857142857143,4.142857142857143,0.09523809523809523,1.0,2.0,0.4857142857142857,0.3766233766233767,0,timmsmi01w,PHO,G
10,0,27,0,386,205,6,31,37,51,10,3,44,33,159,72,23,21,90,40,0,205,37,51,3,10,44,0.4528301886792453,0.9130434782608695,0,7.592592592592593,1.3703703703703705,1.8888888888888888,0.1111111111111111,0.37037037037037035,1.6296296296296295,0.3574074074074074,0.21074380165289258,0,tolivkr01w,CHI,G
1,0,32,32,869,330,41,69,110,82,29,13,68,73,241,122,93,85,8,1,0,330,110,82,13,29,68,0.5062240663900415,0.9139784946236559,0,10.3125,3.4375,2.5625,0.40625,0.90625,2.125,0.67890625,0.29633620689655177,0,torniel01w,DET,F
2,0,32,32,777,307,28,49,77,56,19,14,59,59,249,111,71,63,49,22,0,307,77,56,14,19,59,0.4457831325301205,0.8873239436619719,0,9.59375,2.40625,1.75,0.4375,0.59375,1.84375,0.60703125,0.20743534482758622,0,torniel01w,DET,F
2,0,2,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0.0,1.0,0,1.0,1.0,0.0,0.0,0.0,1.5,0.1,0.0,1,torrele01w,MIA,C
1,0,32,12,574,173,24,57,81,26,31,4,32,74,158,70,28,21,25,12,0,173,81,26,4,31,32,0.4430379746835443,0.75,0,5.40625,2.53125,0.8125,0.125,0.96875,1.0,0.4484375,0.6399999999999999,0,traviti01w,CHA,G-F
1,0,25,3,318,50,6,25,31,51,10,1,30,30,51,18,16,10,9,4,0,50,31,51,1,10,30,0.35294117647058826,0.625,0,2.0,1.24,2.04,0.04,0.4,1.2,0.318,0.3090909090909091,0,tremich01w,IND,G
7,0,34,9,622,216,26,60,86,48,13,6,47,56,159,71,77,64,40,10,0,223,94,53,8,14,47,0.44047619047619047,0.8311688311688312,0,6.5588235294117645,2.764705882352941,1.5588235294117647,0.23529411764705882,0.4117647058823529,1.3823529411764706,0.4573529411764706,0.3333333333333333,1,turneba01w,SEA,G-F
8,0,22,2,263,92,9,33,42,20,8,4,21,25,72,29,41,27,30,7,0,92,42,20,4,8,21,0.4027777777777778,0.6585365853658537,0,4.181818181818182,1.9090909090909092,0.9090909090909091,0.18181818181818182,0.36363636363636365,0.9545454545454546,0.2988636363636364,0.3111111111111111,0,turneba01w,HOU,G-F
9,0,34,6,663,273,23,85,108,52,12,14,40,62,192,80,89,69,118,44,0,289,118,53,15,12,43,0.397196261682243,0.7802197802197802,0,8.5,3.4705882352941178,1.5588235294117647,0.4411764705882353,0.35294117647058826,1.2647058823529411,0.4875,0.4971751412429378,1,turneba01w,CON,G-F
10,0,7,0,144,28,4,11,15,14,5,0,4,12,39,8,10,8,25,4,0,28,15,14,0,5,4,0.20512820512820512,0.8,0,4.0,2.142857142857143,2.0,0.0,0.7142857142857143,0.5714285714285714,0.5142857142857142,0.21333333333333332,0,turneba01w,CON,G-F
2,0,30,0,325,54,18,45,63,17,16,17,28,49,42,13,59,28,0,0,0,54,63,17,17,16,28,0.30952380952380953,0.4745762711864407,0,1.8,2.1,0.5666666666666667,0.5666666666666667,0.5333333333333333,0.9333333333333333,0.2708333333333333,0.1588785046728972,0,tuvicsl01w,PHO,C
3,0,26,1,320,86,11,52,63,11,9,9,31,53,77,30,32,25,6,1,0,86,63,11,9,9,31,0.38961038961038963,0.78125,0,3.3076923076923075,2.423076923076923,0.4230769230769231,0.34615384615384615,0.34615384615384615,1.1923076923076923,0.3076923076923077,0.09705248023005031,0,tuvicsl01w,PHO,C
4,0,17,14,365,127,31,36,67,12,10,15,32,61,116,45,46,37,4,0,2,127,67,12,15,10,32,0.3879310344827586,0.8043478260869565,0,7.470588235294118,3.9411764705882355,0.7058823529411765,0.8823529411764706,0.5882352941176471,1.8823529411764706,0.5367647058823529,0.24738867509620668,0,tuvicsl01w,PHO,C
5,0,33,26,691,91,25,98,123,32,25,37,41,115,99,37,24,17,1,0,2,91,123,32,37,25,41,0.37373737373737376,0.7083333333333334,0,2.757575757575758,3.727272727272727,0.9696969696969697,1.121212121212121,0.7575757575757576,1.2424242424242424,0.5234848484848484,0.31435853865760405,0,tuvicsl01w,PHO,C
4,0,25,3,251,80,22,29,51,4,4,2,21,38,64,32,23,16,1,0,0,81,52,4,2,4,23,0.5,0.68,0,3.24,2.08,0.16,0.08,0.16,0.92,0.251,0.17586206896551726,1,udokamf01w,HOU,F
5,0,3,0,19,1,2,1,3,0,0,0,1,5,2,0,4,1,0,0,0,1,3,0,0,0,1,0.0,0.25,0,0.3333333333333333,1.0,0.0,0.0,0.0,0.3333333333333333,0.15833333333333333,0.08620689655172414,1,udokamf01w,LAS,F
4,0,14,0,68,4,3,9,12,3,0,1,10,8,8,2,3,0,0,0,0,4,12,3,1,0,10,0.25,0.0,0,0.2857142857142857,0.8571428571428571,0.21428571428571427,0.07142857142857142,0.0,0.7142857142857143,0.12142857142857143,0.2631578947368421,1,ujhelpe01w,DET,F-C
4,0,3,0,6,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.05,0.18181818181818182,1,umoh-it01w,HOU,G
1,0,22,0,171,57,3,18,21,13,8,4,13,21,60,20,6,6,29,11,0,66,25,13,4,9,13,0.3384615384615385,1.0,0,3.0,1.1363636363636365,0.5909090909090909,0.18181818181818182,0.4090909090909091,0.5909090909090909,0.1943181818181818,0.08228840125391851,1,valdeam01w,HOU,F
1,0,28,1,199,69,16,26,42,5,3,4,30,37,50,25,35,19,0,0,0,69,42,5,4,3,30,0.5,0.5428571428571428,0,2.4642857142857144,1.5,0.17857142857142858,0.14285714285714285,0.10714285714285714,1.0714285714285714,0.17767857142857144,0.04005340453938584,0,vangomi01w,POR,C
2,0,22,8,243,41,15,19,34,12,3,6,18,36,40,15,20,11,1,0,0,41,34,12,6,3,18,0.375,0.55,0,1.8636363636363635,1.5454545454545454,0.5454545454545454,0.2727272727272727,0.13636363636363635,0.8181818181818182,0.2761363636363636,0.07646559048428206,0,vangomi01w,MIN,C
3,0,22,13,352,100,29,35,64,14,6,11,20,53,90,41,22,16,7,2,2,100,64,14,11,6,20,0.45555555555555555,0.7272727272727273,0,4.545454545454546,2.909090909090909,0.6363636363636364,0.5,0.2727272727272727,0.9090909090909091,0.4,0.14018691588785046,0,vangomi01w,MIN,C
4,0,31,1,528,175,32,75,107,17,10,20,56,87,162,70,52,35,1,0,2,184,108,20,23,11,60,0.4260355029585799,0.6666666666666666,0,5.935483870967742,3.4838709677419355,0.6451612903225806,0.7419354838709677,0.3548387096774194,1.935483870967742,0.4258064516129032,0.18088634308109736,1,vangomi01w,MIN,C
5,0,8,0,66,22,6,7,13,1,0,1,7,8,19,9,8,4,1,0,0,22,13,1,1,0,7,0.47368421052631576,0.5,0,2.75,1.625,0.125,0.125,0.0,0.875,0.20625,0.035046728971962614,1,vangomi01w,MIN,C
10,0,34,1,396,163,35,53,88,8,6,3,32,57,148,73,34,17,2,0,0,163,88,8,3,6,32,0.49324324324324326,0.5,0,4.794117647058823,2.588235294117647,0.23529411764705882,0.08823529411764706,0.17647058823529413,0.9411764705882353,0.2911764705882353,0.02473886750962067,0,vaughki01w,NYL,C
9,0,15,0,78,12,4,11,15,0,2,2,10,6,19,3,10,6,2,0,0,12,15,0,2,2,10,0.15789473684210525,0.6,0,0.8,1.0,0.0,0.13333333333333333,0.13333333333333333,0.6666666666666666,0.13,0.08620689655172414,0,vaughkr01w,WAS,F
2,0,29,14,658,116,14,46,60,125,33,4,82,58,125,35,42,32,50,14,0,116,60,125,4,33,82,0.28,0.7619047619047619,0,4.0,2.0689655172413794,4.310344827586207,0.13793103448275862,1.1379310344827587,2.8275862068965516,0.5672413793103448,0.2771618625277162,0,vealkr01w,PHO,G
3,0,23,10,361,71,6,21,27,41,14,2,42,41,79,24,13,10,47,13,0,71,27,41,2,14,42,0.3037974683544304,0.7692307692307693,0,3.0869565217391304,1.173913043478261,1.7826086956521738,0.08695652173913043,0.6086956521739131,1.826086956521739,0.3923913043478261,0.1774891774891775,0,vealkr01w,PHO,G
7,0,2,0,12,0,0,2,2,0,0,1,1,2,2,0,0,0,0,0,0,0,2,0,1,0,1,0.0,0.0,0,0.0,1.0,0.0,0.5,0.0,0.5,0.15,0.0,1,vilipda01w,LAS,F-C
1,0,23,19,489,200,28,69,97,22,13,12,57,63,171,68,78,60,20,4,0,200,97,22,12,13,57,0.39766081871345027,0.7692307692307693,0,8.695652173913043,4.217391304347826,0.9565217391304348,0.5217391304347826,0.5652173913043478,2.4782608695652173,0.5315217391304348,0.6155740227762387,0,vodicka01w,SEA,F-C
2,0,29,4,405,150,25,46,71,23,16,7,34,56,122,51,44,38,25,10,0,150,71,23,7,16,34,0.4180327868852459,0.8636363636363636,0,5.172413793103448,2.4482758620689653,0.7931034482758621,0.2413793103448276,0.5517241379310345,1.1724137931034482,0.34913793103448276,0.6471095772217429,0,vodicka01w,SEA,F-C
3,0,32,30,817,295,61,115,176,47,36,18,55,96,245,114,67,54,38,13,1,320,186,50,18,38,57,0.46360153256704983,0.8205128205128205,0,10.0,5.8125,1.5625,0.5625,1.1875,1.78125,0.63828125,0.6337271750805585,1,vodicka01w,SEA,F-C
4,0,28,27,709,284,55,88,143,31,20,21,53,101,213,101,101,82,5,0,4,284,143,31,21,20,53,0.47417840375586856,0.8118811881188119,0,10.142857142857142,5.107142857142857,1.1071428571428572,0.75,0.7142857142857143,1.8928571428571428,0.6330357142857143,0.7017543859649122,0,vodicka01w,SEA,F-C
5,0,34,34,873,273,65,103,168,55,32,12,73,110,241,94,108,84,2,1,5,322,198,61,19,39,86,0.3923611111111111,0.753968253968254,0,9.470588235294118,5.823529411764706,1.7941176470588236,0.5588235294117647,1.1470588235294117,2.5294117647058822,0.6419117647058824,0.5962000436776588,1,vodicka01w,SEA,F-C
6,0,28,25,821,305,60,136,196,63,28,22,58,86,257,127,72,48,7,3,2,305,196,63,22,28,58,0.49416342412451364,0.6666666666666666,0,10.892857142857142,7.0,2.25,0.7857142857142857,1.0,2.0714285714285716,0.7330357142857142,0.6246160147450338,0,vodicka01w,PHO,F-C
7,0,28,27,736,272,46,141,187,41,28,19,53,89,250,111,65,50,7,0,2,272,187,41,19,28,53,0.444,0.7692307692307693,0,9.714285714285714,6.678571428571429,1.4642857142857142,0.6785714285714286,1.0,1.8928571428571428,0.6571428571428571,0.5726315789473684,0,vodicka01w,PHO,F-C
6,0,17,0,98,25,3,17,20,10,3,2,8,9,22,8,12,8,5,1,0,25,20,10,2,3,8,0.34782608695652173,0.6666666666666666,0,1.4705882352941178,1.1764705882352942,0.5882352941176471,0.11764705882352941,0.17647058823529413,0.47058823529411764,0.14411764705882352,0.10141987829614606,1,vodopna01w,SEA,F
10,0,13,0,90,23,6,17,23,4,2,2,7,20,28,7,10,8,6,1,0,23,23,4,2,2,8,0.25,0.8,0,1.7692307692307692,1.7692307692307692,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.17307692307692307,0.4323308270676691,1,walkeas01w,SEA,F-C
3,0,32,0,548,162,56,62,118,17,12,34,29,56,167,63,49,34,9,2,0,162,118,17,34,12,29,0.3772455089820359,0.6938775510204082,0,5.0625,3.6875,0.53125,1.0625,0.375,0.90625,0.428125,0.31788793103448276,0,walkeay01w,DET,F
4,0,34,1,271,56,34,37,71,10,10,11,19,33,70,24,21,8,0,0,0,61,77,10,12,14,20,0.3333333333333333,0.4583333333333333,0,1.7941176470588236,2.264705882352941,0.29411764705882354,0.35294117647058826,0.4117647058823529,0.5882352941176471,0.19926470588235295,0.18002028397565925,1,walkeay01w,DET,F
5,0,18,1,148,18,10,16,26,6,1,4,5,13,28,8,6,2,0,0,0,18,26,7,4,1,6,0.2857142857142857,0.3333333333333333,0,1.0,1.4444444444444444,0.3888888888888889,0.2222222222222222,0.05555555555555555,0.3333333333333333,0.20555555555555555,0.12452107279693488,1,walkeay01w,DET,F
6,2,9,0,92,12,4,14,18,6,2,2,3,11,16,4,8,4,0,0,0,12,18,6,2,2,3,0.25,0.5,0,1.3333333333333333,2.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.25555555555555554,0.1724137931034483,0,walkeay01w,CHA,F
6,1,12,11,241,59,16,31,47,13,6,10,16,15,52,25,12,9,0,0,0,59,47,13,10,6,16,0.4807692307692308,0.75,0,4.916666666666667,3.9166666666666665,1.0833333333333333,0.8333333333333334,0.5,1.3333333333333333,0.5020833333333333,0.33764367816091956,1,walkeay01w,DET,F
7,0,25,0,181,46,11,20,31,3,10,10,4,31,37,17,21,12,0,0,0,46,31,3,10,10,4,0.4594594594594595,0.5714285714285714,0,1.84,1.24,0.12,0.4,0.4,0.16,0.181,0.10689655172413794,0,walkeay01w,CHA,F
8,0,2,1,43,7,0,6,6,1,1,2,6,8,7,3,3,1,0,0,1,13,11,2,2,1,6,0.5,0.5,0,6.5,5.5,1.0,1.0,0.5,3.0,0.5375,0.25862068965517243,1,walkeay01w,DET,F
1,0,30,1,311,92,29,18,47,19,17,7,35,69,88,35,47,22,2,0,1,92,47,19,7,17,35,0.3977272727272727,0.46808510638297873,0,3.066666666666667,1.5666666666666667,0.6333333333333333,0.23333333333333334,0.5666666666666667,1.1666666666666667,0.25916666666666666,0.13505747126436782,0,walkede01w,POR,F
2,0,21,0,297,113,29,29,58,10,7,12,35,51,100,44,40,23,3,2,0,113,58,10,12,7,35,0.44,0.575,0,5.380952380952381,2.761904761904762,0.47619047619047616,0.5714285714285714,0.3333333333333333,1.6666666666666667,0.3535714285714286,0.2380952380952381,0,walkede01w,POR,F
3,0,31,29,848,339,55,99,154,51,26,33,90,97,287,139,95,59,12,2,0,339,154,51,33,26,90,0.4843205574912892,0.6210526315789474,0,10.935483870967742,4.967741935483871,1.6451612903225807,1.064516129032258,0.8387096774193549,2.903225806451613,0.6838709677419355,0.42825361512791993,0,walkede01w,POR,F
4,0,34,21,740,307,61,88,149,47,25,23,69,95,242,111,143,83,15,2,0,366,176,57,26,26,90,0.45454545454545453,0.5766871165644172,0,10.764705882352942,5.176470588235294,1.6764705882352942,0.7647058823529411,0.7647058823529411,2.6470588235294117,0.5441176470588235,0.37778904665314406,1,walkede01w,SAC,F
5,0,34,34,884,284,72,71,143,86,26,13,86,109,267,111,103,62,10,0,1,355,163,100,21,32,104,0.4392523364485981,0.6083333333333333,0,10.441176470588236,4.794117647058823,2.9411764705882355,0.6176470588235294,0.9411764705882353,3.0588235294117645,0.65,0.36257606490872213,1,walkede01w,SAC,F
6,0,22,19,598,311,47,70,117,48,28,13,69,66,234,125,93,60,1,1,1,372,135,69,13,31,86,0.527972027972028,0.6571428571428571,0,16.90909090909091,6.136363636363637,3.1363636363636362,0.5909090909090909,1.4090909090909092,3.909090909090909,0.6795454545454546,0.4584639498432602,1,walkede01w,SAC,F
7,0,23,8,438,213,55,37,92,32,15,7,36,53,181,79,84,55,0,0,1,308,129,55,12,21,56,0.43795620437956206,0.6355140186915887,0,13.391304347826088,5.608695652173913,2.391304347826087,0.5217391304347826,0.9130434782608695,2.4347826086956523,0.47608695652173916,0.3448275862068966,1,walkede01w,SAC,F
8,0,5,5,105,44,17,8,25,6,3,3,15,11,42,17,14,10,0,0,0,44,25,6,3,3,15,0.40476190476190477,0.7142857142857143,0,8.8,5.0,1.2,0.6,0.6,3.0,0.525,0.4310344827586207,1,walkede01w,SAC,F
9,0,7,0,52,11,4,2,6,1,5,0,10,10,11,5,2,1,0,0,0,31,20,2,0,7,16,0.48148148148148145,0.7142857142857143,0,4.428571428571429,2.857142857142857,0.2857142857142857,0.0,1.0,2.2857142857142856,0.18571428571428572,0.07389162561576355,1,walkede01w,SAC,F
10,0,34,30,821,291,54,103,157,65,27,16,92,112,250,119,73,53,1,0,1,291,157,65,16,27,92,0.476,0.726027397260274,0,8.558823529411764,4.617647058823529,1.911764705882353,0.47058823529411764,0.7941176470588235,2.7058823529411766,0.6036764705882353,0.39807302231237324,0,walkede01w,SAC,F
9,0,2,0,11,0,5,2,7,1,0,1,4,3,4,0,2,0,0,0,0,0,7,1,1,0,4,0.0,0.0,0,0.0,3.5,0.5,0.5,0.0,2.0,0.1375,0.14018691588785046,0,walkema01w,HOU,C
2,0,4,0,8,4,2,0,2,0,0,0,2,2,2,1,2,2,0,0,0,4,2,0,0,0,2,0.5,1.0,0,1.0,0.5,0.0,0.0,0.0,0.5,0.05,0.04310344827586207,1,walsema01w,SAC,F
3,0,18,0,104,13,7,14,21,7,2,0,9,8,25,6,2,0,7,1,0,13,21,8,1,2,10,0.2222222222222222,0.0,0,0.7222222222222222,1.1666666666666667,0.4444444444444444,0.05555555555555555,0.1111111111111111,0.5555555555555556,0.14444444444444443,0.10057471264367818,1,walsema01w,WAS,F
1,0,25,0,236,43,3,16,19,24,16,0,19,19,33,12,20,16,15,3,0,57,30,30,1,21,27,0.35714285714285715,0.8076923076923077,0,2.28,1.2,1.2,0.04,0.84,1.08,0.236,0.22966507177033493,1,washico01w,HOU,G
2,0,32,32,1013,169,20,98,118,122,69,9,57,63,177,63,22,14,81,29,1,176,127,127,9,71,59,0.3402061855670103,0.6363636363636364,0,5.5,3.96875,3.96875,0.28125,2.21875,1.84375,0.79140625,0.38915470494417864,1,washico01w,HOU,G
3,1,21,15,349,44,7,34,41,31,13,0,20,38,50,17,2,2,21,8,1,44,41,31,0,13,20,0.34,1.0,0,2.0952380952380953,1.9523809523809523,1.4761904761904763,0.0,0.6190476190476191,0.9523809523809523,0.4154761904761905,0.28181818181818186,1,washico01w,HOU,G
3,2,11,8,325,80,7,26,33,48,23,2,24,22,70,26,20,14,31,14,0,105,39,62,2,26,30,0.36082474226804123,0.7142857142857143,0,9.545454545454545,3.5454545454545454,5.636363636363637,0.18181818181818182,2.3636363636363638,2.727272727272727,0.7386363636363636,0.36363636363636365,1,washico01w,IND,G
